file_name,avg_cyclomatic_complexity,halstead_volume,halstead_effort,depth_of_inheritance_tree,number_of_methods_per_class,weighted_methods_per_class,comment_density,whitespace_ratio,docstring_presence,avg_identifier_length,commit_frequency,author_count,bug_fix_ratio,code_age_days,target_bug_proneness
tests/test_basic.py,4.056818181818182,7993.484710446083,58782.44504143889,2.0,0.5714285714285714,2.318181818181818,0.02313624678663239,0.24318766066838046,0.0,14.069182389937106,140,48,0.2714285714285714,4022,2
tests/conftest.py,1.4166666666666667,87.56842503028855,175.1368500605771,0.0,0.0,0.0,0.031007751937984496,0.26356589147286824,1.0,7.794117647058823,32,8,0.25,4022,0
tests/test_converters.py,2.5,51.89147427955947,57.65719364395497,1.0,1.5,3.75,0.0,0.32558139534883723,0.0,8.736842105263158,4,2,0.0,2286,0
tests/test_logging.py,3.7142857142857144,217.98463765702255,452.11628551086153,0.0,0.0,0.0,0.0,0.30303030303030304,0.0,11.11111111111111,15,3,0.13333333333333333,2968,0
tests/test_signals.py,3.857142857142857,301.26792647514816,150.63396323757408,0.0,0.0,0.0,0.0,0.23626373626373626,0.0,12.757575757575758,27,9,0.14814814814814814,4022,0
tests/test_request.py,6.333333333333333,227.43101255050217,610.4727178987164,0.0,0.0,0.0,0.04225352112676056,0.2535211267605634,0.0,9.066666666666666,2,1,0.0,318,0
tests/test_async.py,1.8181818181818181,27.0,27.0,1.0,0.0,0.0,0.0,0.2876712328767123,0.0,9.731707317073171,12,4,0.4166666666666667,1623,0
tests/test_session_interface.py,2.0,15.509775004326936,15.509775004326936,1.0,2.0,4.0,0.0,0.27586206896551724,1.0,11.333333333333334,3,2,0.0,1687,0
tests/test_instance_config.py,2.0,507.4614312323326,535.141145663187,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,13.846153846153847,21,6,0.14285714285714285,4022,0
tests/test_views.py,3.0,500.6752126882218,854.0930098799078,2.0,1.1818181818181819,3.545454545454546,0.0038314176245210726,0.31417624521072796,0.0,10.966666666666667,21,8,0.09523809523809523,4022,1
tests/test_json_tag.py,2.2,36.0,42.0,1.0,0.8,1.7600000000000002,0.0,0.26436781609195403,0.0,8.580645161290322,12,5,0.16666666666666666,3027,0
tests/test_subclassing.py,4.0,24.0,36.0,1.0,1.0,4.0,0.0,0.3181818181818182,0.0,9.454545454545455,16,4,0.0,4022,1
tests/test_reqctx.py,3.3333333333333335,661.5717467081541,1253.5043621838709,1.0,0.6666666666666666,2.2222222222222223,0.027607361963190184,0.25766871165644173,0.0,14.566666666666666,33,14,0.2727272727272727,4022,1
tests/test_blueprints.py,3.9361702127659575,3401.777848650607,15548.76541780483,1.0,0.3333333333333333,1.3120567375886525,0.013297872340425532,0.28634751773049644,0.0,15.285714285714286,58,17,0.3275862068965517,4022,2
tests/test_config.py,3.3333333333333335,606.0,2455.894736842105,1.0,0.0,0.0,0.00796812749003984,0.23107569721115537,0.0,13.183673469387756,36,11,0.2222222222222222,4022,0
tests/test_user_error_handler.py,4.090909090909091,524.1054353891806,1227.1737023746666,1.0,0.625,2.5568181818181817,0.0033783783783783786,0.27364864864864863,1.0,14.056338028169014,20,12,0.5,3811,0
tests/test_helpers.py,2.5833333333333335,725.3272943230144,1871.8123724464886,1.0,2.1538461538461537,5.564102564102564,0.033854166666666664,0.2708333333333333,1.0,12.195652173913043,113,41,0.2743362831858407,4022,1
tests/test_json.py,2.3043478260869565,518.0150790036582,1317.7576571145692,1.0,2.0,4.608695652173913,0.005763688760806916,0.21613832853025935,1.0,9.411111111111111,9,3,0.1111111111111111,1780,0
tests/test_cli.py,3.325,1886.3141543471274,6983.375805455323,0.0,1.2142857142857142,4.0375,0.05689900426742532,0.2375533428165007,1.0,10.692857142857143,85,32,0.25882352941176473,3409,1
tests/test_templating.py,3.9375,2027.530525604165,6614.638594169616,1.0,0.5,1.96875,0.01125703564727955,0.27392120075046905,1.0,16.134146341463413,38,14,0.15789473684210525,4022,0
tests/test_appctx.py,3.0714285714285716,446.77779545592955,1454.404312867175,0.0,1.0,3.0714285714285716,0.02857142857142857,0.2904761904761905,0.0,16.727272727272727,29,11,0.1724137931034483,4022,1
tests/test_regression.py,5.0,25.26619429851844,12.63309714925922,1.0,0.0,0.0,0.03225806451612903,0.2903225806451613,0.0,5.785714285714286,24,7,0.08333333333333333,4022,0
tests/test_testing.py,3.32,1074.2604800574106,3592.0584801919667,1.0,0.3333333333333333,1.1066666666666665,0.023316062176165803,0.27979274611398963,1.0,12.414634146341463,52,14,0.11538461538461539,4022,1
tests/test_apps/blueprintapp/__init__.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,5.8,3,3,0.0,4022,0
tests/test_apps/blueprintapp/apps/__init__.py,,,,,,,,,,,1,1,0.0,4022,0
tests/test_apps/blueprintapp/apps/frontend/__init__.py,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,10.166666666666666,3,3,0.0,4022,0
tests/test_apps/blueprintapp/apps/admin/__init__.py,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,8.0,3,3,0.0,4022,0
tests/test_apps/helloworld/hello.py,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,5.25,2,2,0.5,3014,0
tests/test_apps/helloworld/wsgi.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2,2,1.0,3014,0
tests/test_apps/subdomaintestmodule/__init__.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5.666666666666667,3,3,0.0,4022,0
tests/test_apps/cliapp/importerrorapp.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7.666666666666667,4,3,0.25,3181,0
tests/test_apps/cliapp/__init__.py,,,,,,,,,,,1,1,1.0,3409,0
tests/test_apps/cliapp/factory.py,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6.333333333333333,7,3,0.14285714285714285,3035,0
tests/test_apps/cliapp/multiapp.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,4.333333333333333,4,3,0.25,3409,0
tests/test_apps/cliapp/app.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6.0,4,3,0.25,3409,0
tests/test_apps/cliapp/inner1/__init__.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8.0,1,1,0.0,2985,0
tests/test_apps/cliapp/inner1/inner2/flask.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5.333333333333333,1,1,0.0,2985,0
tests/test_apps/cliapp/inner1/inner2/__init__.py,,,,,,,,,,,1,1,0.0,2985,0
tests/type_check/typing_route.py,1.1578947368421053,0.0,0.0,1.0,1.0,1.1578947368421053,0.0,0.37168141592920356,0.0,9.363636363636363,1,1,0.0,311,0
tests/type_check/typing_app_decorators.py,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,9.818181818181818,1,1,0.0,311,0
tests/type_check/typing_error_handler.py,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38235294117647056,0.0,9.384615384615385,1,1,0.0,311,0
docs/conf.py,3.0,24.0,36.0,0.0,0.0,0.0,0.0392156862745098,0.17647058823529413,0.0,10.7,55,11,0.23636363636363636,5641,0
examples/tutorial/tests/conftest.py,1.125,0.0,0.0,0.0,3.0,3.375,0.07936507936507936,0.30158730158730157,1.0,6.173913043478261,4,2,0.0,2717,0
examples/tutorial/tests/test_auth.py,3.0,137.5488750216347,275.0977500432694,0.0,0.0,0.0,0.1,0.24285714285714285,0.0,9.4375,5,3,0.2,2717,0
examples/tutorial/tests/test_db.py,3.0,27.0,27.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.0,7.6,6,3,0.16666666666666666,2717,0
examples/tutorial/tests/test_factory.py,2.5,11.60964047443681,11.60964047443681,0.0,0.0,0.0,0.0,0.38461538461538464,1.0,9.0,2,2,0.0,2717,0
examples/tutorial/tests/test_blog.py,3.25,272.3972824453565,676.2967012436437,0.0,0.0,0.0,0.03571428571428571,0.27380952380952384,0.0,9.833333333333334,4,2,0.0,2717,0
examples/tutorial/flaskr/auth.py,3.2,114.6940428629768,182.79363081286928,0.0,0.0,0.0,0.03418803418803419,0.23076923076923078,1.0,8.321428571428571,7,3,0.0,2717,0
examples/tutorial/flaskr/db.py,1.4,15.509775004326936,15.509775004326936,0.0,0.0,0.0,0.0,0.2982456140350877,1.0,5.928571428571429,5,2,0.0,2717,0
examples/tutorial/flaskr/__init__.py,3.0,4.754887502163469,2.3774437510817346,0.0,0.0,0.0,0.21153846153846154,0.25,1.0,5.545454545454546,3,2,0.0,2717,1
examples/tutorial/flaskr/blog.py,2.8,111.48579046593244,334.4573713977973,0.0,0.0,0.0,0.0,0.20634920634920634,1.0,6.28,6,2,0.16666666666666666,2717,0
examples/celery/make_celery.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,9.666666666666666,1,1,0.0,948,0
examples/celery/src/task_app/tasks.py,1.3333333333333333,13.931568569324174,6.965784284662087,0.0,0.0,0.0,0.0,0.375,0.0,4.285714285714286,1,1,0.0,948,0
examples/celery/src/task_app/__init__.py,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.225,0.0,6.842105263157895,1,1,0.0,948,0
examples/celery/src/task_app/views.py,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.28205128205128205,0.0,4.888888888888889,1,1,0.0,948,0
examples/javascript/js_example/__init__.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5.333333333333333,3,1,0.0,2713,0
examples/javascript/js_example/views.py,1.0,4.754887502163469,2.3774437510817346,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,4.9,6,2,0.0,2713,0
examples/javascript/tests/test_js_example.py,1.5,13.931568569324174,6.965784284662087,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,6.857142857142857,5,2,0.2,2713,0
examples/javascript/tests/conftest.py,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,6.5,2,2,0.0,2713,0
src/flask/logging.py,3.6666666666666665,38.03910001730775,66.56842503028857,0.0,0.0,0.0,0.025,0.3125,1.0,7.588235294117647,14,4,0.07142857142857142,2298,0
src/flask/signals.py,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.2222222222222222,0.0,16.666666666666668,9,2,0.1111111111111111,2298,0
src/flask/sessions.py,1.7241379310344827,115.94522208456974,347.8356662537092,2.0,4.6,7.931034482758619,0.095,0.1975,1.0,9.556701030927835,30,8,0.16666666666666666,2298,0
src/flask/config.py,3.0625,174.88731582459263,639.9285874490776,1.0,7.0,21.4375,0.010869565217391304,0.22282608695652173,1.0,6.408450704225352,26,7,0.19230769230769232,2298,0
src/flask/templating.py,2.4375,194.4867642699313,729.3253660122424,1.0,3.5,8.53125,0.004545454545454545,0.21363636363636362,1.0,10.428571428571429,18,4,0.0,2298,1
src/flask/globals.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17307692307692307,1.0,8.789473684210526,15,4,0.13333333333333333,2298,0
src/flask/__init__.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,50,5,0.02,2298,0
src/flask/blueprints.py,2.4,36.541209043760986,85.26282110210897,1.0,4.0,9.6,0.06201550387596899,0.20930232558139536,1.0,8.875,65,16,0.2923076923076923,2298,0
src/flask/cli.py,4.666666666666667,1533.174929919474,13195.358003405308,1.0,2.1666666666666665,10.11111111111111,0.06560283687943262,0.20301418439716312,1.0,8.467391304347826,66,18,0.22727272727272727,2298,0
src/flask/wrappers.py,2.5714285714285716,340.6033980727912,1517.233318687888,1.0,6.0,15.42857142857143,0.07364341085271318,0.24806201550387597,1.0,10.952380952380953,24,5,0.3333333333333333,2298,0
src/flask/app.py,4.25,1687.1890342354714,9052.418087532624,1.0,34.0,144.5,0.05009759271307743,0.18477553675992192,1.0,10.719211822660098,135,28,0.22962962962962963,2298,4
src/flask/debughelpers.py,4.111111111111111,192.29419688230416,1184.1274229068204,2.0,1.0,4.111111111111111,0.0,0.18435754189944134,1.0,8.083333333333334,17,3,0.17647058823529413,2298,0
src/flask/ctx.py,1.9310344827586208,401.81640034635626,1722.0702871986696,0.0,7.333333333333333,14.160919540229886,0.04,0.22444444444444445,1.0,8.460526315789474,40,8,0.175,2298,2
src/flask/typing.py,0.0,217.13097389073664,157.91343555689937,0.0,0.0,0.0,0.1590909090909091,0.125,0.0,14.413793103448276,28,11,0.25,1603,0
src/flask/testing.py,3.066666666666667,267.35288832599804,1259.6434161513369,1.0,3.6666666666666665,11.244444444444445,0.020066889632107024,0.20735785953177258,1.0,8.313432835820896,36,5,0.1111111111111111,2298,0
src/flask/helpers.py,2.3529411764705883,290.6971220374237,1144.6199180223557,0.0,0.0,0.0,0.04205607476635514,0.21339563862928349,1.0,8.48,87,19,0.1724137931034483,2298,1
src/flask/__main__.py,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.0,5,1,0.0,2298,0
src/flask/views.py,4.5,85.83671966625714,327.74020236207275,1.0,2.0,9.0,0.15104166666666666,0.23958333333333334,1.0,8.0,19,5,0.05263157894736842,2298,0
src/flask/sansio/blueprints.py,2.625,697.0997384201811,5057.529734864783,1.0,15.0,39.375,0.021645021645021644,0.1746031746031746,1.0,11.714285714285714,7,3,0.0,758,0
src/flask/sansio/app.py,2.5,674.2211318639464,4101.5118855056735,1.0,30.0,75.0,0.16476683937823836,0.17512953367875647,1.0,11.386666666666667,17,6,0.058823529411764705,758,2
src/flask/sansio/scaffold.py,1.875,368.9860033197427,1897.6423027872481,0.0,27.0,50.625,0.13493064312736444,0.19167717528373265,1.0,10.288288288288289,7,3,0.14285714285714285,758,0
src/flask/json/provider.py,2.3846153846153846,153.80110650593844,597.1101781995256,1.0,5.0,11.923076923076923,0.0,0.24537037037037038,1.0,6.804347826086956,10,2,0.1,1160,0
src/flask/json/__init__.py,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.28654970760233917,1.0,4.823529411764706,31,9,0.0967741935483871,2298,0
src/flask/json/tag.py,1.75,137.89173756274062,551.5669502509625,1.0,3.4,5.95,0.027439024390243903,0.2804878048780488,1.0,6.684210526315789,13,2,0.07692307692307693,2298,0
